rider,timestamp,ax,ay,az,deviation,lat,lng,speed_kmh,accuracy,road_tag
anonymous,1777118805639,-1.893,-5.343,-16.171,7.3259,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805655,1.485,-5.511,-10.869,2.4666,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805672,-4.215,-5.175,4.990,1.4765,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805689,-4.922,-12.468,-1.236,3.6517,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805705,10.336,-7.073,-8.617,5.3925,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805722,2.886,-1.422,-10.559,1.2280,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805739,-5.804,-2.332,-23.263,14.2794,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805755,-0.759,-6.414,-6.989,0.2936,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805772,-2.914,-11.563,-13.394,8.1227,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805789,10.698,-9.441,-12.535,9.1821,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805805,-1.410,-4.183,-6.590,1.8786,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805822,-0.565,-8.311,-13.782,6.2941,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805839,-3.418,-5.804,-10.998,3.0861,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805855,-2.672,-6.655,-8.818,1.5557,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805872,2.991,-8.405,-9.551,3.2598,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805888,1.099,-10.466,-10.494,5.0514,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805905,3.436,-8.686,-10.959,4.5898,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805922,-1.590,-7.364,-7.607,0.8959,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805938,-2.524,-7.642,-9.094,2.3337,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805955,-0.267,-8.260,-3.379,0.8818,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805972,4.266,-5.129,-3.453,2.2984,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118805988,0.819,-3.698,-8.747,0.2786,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118806005,-0.529,-7.002,-13.491,5.3990,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118806022,-0.150,-5.700,-11.449,2.9806,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118806038,-4.309,-9.016,-9.667,4.0935,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118806055,-1.112,-9.277,-6.492,1.5674,49.083009,16.480928,118.9,2.0,smooth
anonymous,1777118806074,3.651,-9.664,-3.790,1.1942,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806088,1.729,-5.171,-12.011,3.3802,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806105,0.283,-4.648,-9.575,0.8370,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806122,-3.049,-5.049,-8.330,0.3968,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806138,-3.979,-8.210,-9.743,3.5372,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806155,-2.930,-8.285,-1.071,0.9572,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806172,4.514,-7.594,-4.615,0.1569,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806188,-0.646,-5.308,-6.836,1.1316,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806205,-1.669,-6.738,-7.172,0.1710,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806222,0.149,-7.181,-1.855,2.3914,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806238,-2.628,-6.914,-9.102,1.9189,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806255,-1.138,-6.746,-12.753,4.6619,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806272,5.115,-2.283,-11.123,2.6441,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806290,-4.080,-7.570,-3.768,0.4216,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806306,-5.257,-8.946,3.023,0.9976,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806322,2.159,-8.731,-4.430,0.2153,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806339,6.631,-2.135,-17.622,9.1391,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806356,-1.410,-2.753,-6.734,2.4001,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806372,-6.080,-2.307,-6.492,0.6213,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806389,-4.205,-7.443,-11.664,4.6513,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806405,1.088,-8.812,1.114,0.8610,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806422,4.721,-7.898,-1.206,0.5303,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806439,0.136,-3.804,-6.761,2.0506,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806455,-1.094,-5.002,-14.940,5.9828,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806471,-2.253,-4.503,-10.029,1.4122,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806488,2.510,-6.151,-8.680,1.1206,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806505,0.457,-8.250,-8.287,1.8922,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806522,2.755,-9.701,-2.190,0.5094,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806538,2.978,-7.286,-6.495,0.3946,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806555,-1.035,-3.810,-5.269,3.2257,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806572,1.082,-2.331,-8.656,0.7806,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806588,-0.173,-2.157,-9.061,0.4944,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806605,-3.156,-4.883,-6.639,0.9847,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806621,2.315,-5.236,-5.451,1.9050,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806638,3.703,-7.794,-3.846,0.3629,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806655,0.637,-4.594,-1.911,4.7934,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806671,1.466,-3.466,-13.552,4.2546,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806688,-3.520,-0.332,-10.525,1.2926,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806708,-1.262,-1.671,-17.512,7.8269,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806723,0.286,-1.138,-3.280,6.3266,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806739,-1.365,-2.943,0.477,6.5310,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806755,-2.258,-4.703,-11.043,2.4037,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806772,4.120,3.877,-27.646,18.4086,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806789,2.111,0.732,-7.527,1.9585,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806805,1.204,-1.971,-13.504,3.8906,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806822,-1.494,-6.342,-17.567,8.9265,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806839,-0.945,-7.687,-6.504,0.3032,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806855,4.177,-5.675,-11.197,3.4191,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806871,-0.791,-4.390,-9.467,0.6552,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806888,-0.460,-4.431,-11.917,2.9123,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806905,-1.676,-0.876,-10.522,0.8807,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806921,-0.132,-3.324,-9.503,0.2588,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806938,1.086,-6.134,-8.301,0.5685,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806955,-0.227,-6.275,-7.043,0.3745,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806971,1.482,-4.053,-13.154,4.0335,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118806988,2.666,-3.410,-14.795,5.6053,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118807005,-4.479,-0.253,-15.354,6.1857,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118807021,-1.233,-3.812,-6.211,2.4182,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118807038,0.776,-5.372,-9.838,1.4263,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118807057,-1.885,-6.415,-6.339,0.5960,49.083020,16.480436,125.7,2.0,smooth
anonymous,1777118807072,6.692,-2.905,-12.878,4.9911,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807089,3.988,-0.021,-11.131,2.0138,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807105,-4.766,1.800,-8.059,0.2755,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807125,-2.526,-3.653,-6.467,1.9646,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807139,-1.856,-6.614,-11.112,3.2539,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807156,5.383,-2.681,-11.572,3.2314,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807172,2.524,1.630,-5.407,3.6246,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807189,-0.356,-1.166,-2.454,7.0697,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807205,-1.974,-2.905,-13.468,4.1085,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807222,-4.047,-2.113,-11.170,2.2573,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807239,4.673,0.366,-16.204,7.0579,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807255,-0.642,1.058,-0.301,8.5365,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807271,-0.873,-4.180,-13.198,4.0612,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807288,-1.770,-3.370,-13.206,3.9333,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807305,2.904,-4.224,-10.516,1.8883,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807321,1.915,-2.938,-8.904,0.2397,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807338,-0.597,-4.095,-9.291,0.3612,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807355,-1.518,-2.761,-4.056,4.6742,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807371,-0.675,-3.567,-6.076,2.7325,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807388,-1.005,-3.663,-7.306,1.5754,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807404,2.200,-1.336,-7.443,1.9347,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807421,2.528,2.424,-9.635,0.4419,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807438,-1.089,2.135,-11.182,1.6258,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807455,0.151,-3.639,-4.219,4.2363,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807471,-2.889,0.724,17.308,7.7526,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807488,-1.664,-4.940,-9.460,0.9912,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807505,3.747,1.229,-27.554,18.0249,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807521,3.383,1.255,-19.868,10.3833,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807540,-4.572,0.069,-24.113,14.7327,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807556,1.510,-5.102,-13.184,4.4076,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807572,0.627,-8.966,-20.502,12.5757,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807589,5.917,-8.083,-7.069,2.4503,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807605,-1.383,-6.724,-22.517,13.7302,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807622,-3.993,-0.561,-18.577,9.1996,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807638,-1.705,-1.846,-14.648,5.0516,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807655,-1.910,-8.434,-2.771,0.7291,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807671,1.024,-4.341,-0.081,5.3495,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807688,3.083,-4.674,-12.164,3.5812,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807704,0.807,-2.967,-8.324,0.9365,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807721,0.132,-3.968,-11.830,2.6682,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807738,-2.499,-1.569,-4.329,4.5710,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807755,-3.562,-10.991,-20.346,13.5876,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807771,6.651,-4.486,-9.642,2.7327,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807788,2.048,-4.082,-5.656,2.5405,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807804,-3.394,-1.610,-14.177,4.8558,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807821,-0.525,-2.347,-0.018,7.4054,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807838,0.180,-4.082,-10.594,1.5451,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807854,-1.005,-4.500,-10.042,1.2403,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807871,2.434,-2.365,-10.268,1.0048,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807888,-0.416,-2.568,-12.608,3.0635,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807904,-2.122,-2.738,-3.926,4.5745,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807921,-5.778,-7.742,-20.257,12.6324,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807938,2.221,-2.821,-7.122,1.8342,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807955,7.523,0.823,-19.649,11.2459,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807972,-2.500,-1.556,-3.517,5.2227,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118807989,-2.952,-3.780,-7.854,0.6068,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118808005,-0.764,-5.116,-5.869,1.9871,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118808022,1.286,-4.701,-7.985,0.4556,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118808038,3.276,-1.809,-8.943,0.1151,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118808055,0.524,-2.429,-6.185,3.1447,49.083049,16.479951,127.2,2.0,smooth
anonymous,1777118808074,-1.537,-1.808,-12.768,3.1764,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808089,-3.575,-1.120,-8.191,0.8031,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808105,-1.246,-1.594,-13.418,3.7594,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808125,2.657,-2.456,-8.084,0.9536,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808139,-0.799,-3.836,-7.918,0.9754,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808155,0.270,-2.210,-10.890,1.3049,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808172,0.637,-1.711,-8.977,0.6488,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808189,-1.504,-3.134,-8.593,0.5406,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808205,-1.099,-3.086,-10.036,0.7475,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808222,3.118,-2.912,-12.188,3.1025,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808238,1.289,-2.363,-16.184,6.5967,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808255,-2.620,-1.950,-11.185,1.8417,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808272,-0.493,-3.116,-8.350,0.8835,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808289,0.883,-6.458,-7.658,0.2470,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808305,0.529,-6.087,-12.994,4.5483,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808322,1.462,-3.739,-5.935,2.6445,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808339,3.277,-0.999,-10.270,1.0164,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808355,-0.539,-0.306,-0.834,8.7713,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808373,-3.846,-5.410,-23.209,14.3298,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808389,0.409,-4.842,-6.583,1.6277,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808405,7.946,-3.864,-15.482,8.0163,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808422,-0.998,-6.088,-10.647,2.4954,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808438,0.107,-5.067,-8.334,0.0560,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808455,-0.333,-3.284,-11.222,1.8875,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808472,0.006,-0.229,-8.142,1.6652,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808488,1.117,-1.639,-20.085,10.3728,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808505,1.423,-2.404,-10.950,1.4905,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808522,-2.390,-4.939,-7.402,0.5962,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808539,-1.480,-4.054,-4.846,3.3207,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808556,-0.337,-5.644,-8.986,0.8065,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808572,2.174,-3.257,-11.197,2.0523,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808589,2.377,-1.812,-9.495,0.1439,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808605,-1.127,-3.848,-8.127,0.7476,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808622,-1.139,-3.799,-5.144,3.3146,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808638,-0.319,-4.039,-13.596,4.3772,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808655,4.076,0.678,-13.324,4.1398,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808672,1.741,-0.991,-4.426,4.9514,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808688,-1.052,-4.484,-8.357,0.2678,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808706,-2.769,-6.978,0.575,2.2806,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808722,1.691,-4.224,-5.376,2.7669,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808739,7.541,-4.522,-7.476,1.7311,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808755,-0.643,-3.086,-6.422,2.6559,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808772,-3.990,0.879,-10.326,1.2948,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808788,-2.298,-2.246,-8.837,0.4071,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808805,1.067,-1.506,-8.415,1.1950,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808822,3.969,-2.716,-4.251,3.3914,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808838,1.981,-4.114,-10.438,1.5833,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808855,0.969,-4.228,-6.604,1.9089,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808872,0.264,-2.127,-7.129,2.3652,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808888,-2.401,-2.500,-10.883,1.6117,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808905,-1.396,-3.680,-11.314,2.1689,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808922,1.872,-3.572,-14.327,5.0740,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808939,0.864,-3.904,-7.445,1.3591,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808956,-1.010,-5.015,-7.769,0.5077,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808972,-0.272,-5.837,-11.212,2.8337,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118808989,1.994,-3.559,-7.233,1.5055,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118809006,-0.019,-5.869,-15.179,6.4642,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118809022,-1.582,-6.716,-8.252,0.9466,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118809039,-0.831,-6.306,-9.243,1.4104,49.083089,16.479437,132.3,2.0,smooth
anonymous,1777118809056,-0.339,-4.403,-6.749,1.7448,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809077,1.444,-5.555,-4.146,2.7299,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809088,0.191,-2.749,-7.566,1.7573,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809105,0.314,-4.074,-21.538,12.1122,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809122,-1.135,0.615,-3.976,5.6296,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809139,0.209,0.461,-19.810,10.0062,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809155,0.710,-0.538,-6.417,3.3316,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809172,0.436,-2.619,-9.308,0.1308,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809188,0.488,-1.137,-6.191,3.4966,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809208,-2.146,1.629,-20.148,10.5175,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809222,0.443,0.908,-13.544,3.7719,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809238,1.382,-0.400,-12.575,2.8467,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809255,-1.234,-2.591,-7.019,2.2265,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809271,-2.135,-3.539,-10.397,1.3784,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809288,3.598,-1.871,-15.108,5.8326,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809305,-1.514,2.608,-18.579,9.0120,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809321,-1.470,3.508,-17.548,8.1457,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809338,0.094,-0.350,-9.192,0.6109,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809355,-1.564,-5.249,-12.430,3.7735,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809372,-0.724,-5.445,-9.177,0.8847,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809388,5.428,-3.588,-19.643,10.8830,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809405,-1.544,-4.168,-6.165,2.2101,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809422,-1.561,-6.452,-13.377,5.1236,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809439,-1.598,-7.611,3.223,1.3914,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809455,-1.282,-7.767,-9.867,2.8124,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809472,2.748,-4.545,-9.208,0.8199,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809488,-1.789,-4.851,-8.312,0.0212,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809506,-0.799,-2.365,-8.079,1.3546,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809522,-2.268,-3.290,-12.362,3.1816,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809539,2.446,-2.745,-7.886,1.1094,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809555,4.253,-3.500,-11.061,2.5467,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809572,-0.072,-3.588,-3.128,5.0494,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809588,-2.031,-4.462,-10.022,1.3471,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809605,0.309,-2.218,-11.326,1.7355,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809621,-0.219,-0.941,-13.319,3.5436,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809639,2.248,-3.138,-12.006,2.8008,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809655,2.002,-1.770,-11.304,1.8059,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809672,-1.223,-4.699,-6.962,1.3221,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809688,2.203,-5.918,-8.947,1.1409,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809705,2.229,-4.941,-8.560,0.3221,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809721,-0.710,-2.718,-7.087,2.1864,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809738,-1.136,-4.359,-11.621,2.6541,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809755,0.198,-2.671,-9.376,0.0591,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809772,0.984,-1.958,-12.034,2.4224,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809788,1.748,-1.816,-6.519,2.8204,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809805,0.749,-2.785,-5.659,3.4584,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809822,-0.286,-3.661,-8.076,0.9384,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809838,1.846,-2.522,-8.323,0.9198,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809855,2.172,-2.762,-9.673,0.4812,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809872,1.356,-3.123,-13.474,4.0871,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809888,-3.470,0.031,-4.376,4.2251,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809905,-2.316,-4.289,-13.882,4.9035,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809922,0.064,-2.922,-4.931,4.0784,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809938,1.320,-3.658,-9.385,0.3485,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809955,1.511,-1.267,-5.838,3.6476,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809971,-0.635,-1.093,-12.853,3.1050,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118809988,-1.485,-2.080,-8.505,0.9294,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118810005,-0.457,-2.955,-5.455,3.5892,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118810022,-0.559,-5.418,-6.385,1.4178,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118810040,0.443,-5.650,-7.616,0.3167,49.083114,16.478985,124.5,3.9,smooth
anonymous,1777118810056,3.056,-3.936,-9.871,1.2472,49.083136,16.478580,114.3,3.7,smooth
